procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129029960 135728 466092    0    0     0   628 3861 11315  0  0 97  3  0
 3  1      0 129030736 135728 466284    0    0     0   760 4517 12739  0  0 96  3  0
 0  1      0 129029472 135748 466420    0    0     0   792 4643 12472  1  0 96  3  0
 0  1      0 129029488 135760 466596    0    0     0   756 4160 12301  0  0 97  3  0
 0  2      0 129028880 135764 466660    0    0     0   628 3872 10857  0  0 96  3  0
 0  2      0 129028720 135780 466772    0    0     0  1764 4080 11753  0  0 96  3  0
 0  1      0 129028088 135804 466924    0    0     0   736 4213 12011  0  0 96  3  0
 0  1      0 129028232 135820 466940    0    0     0   704 3896 11607  0  0 97  3  0
 1  1      0 129028128 135840 467164    0    0     0   652 3816 11622  0  0 96  3  0
 0  1      0 129027280 135872 467360    0    0     0   712 3954 11725  0  0 97  3  0
 0  2      0 129027320 135904 467484    0    0     0   768 3978 11847  0  0 96  3  0
 0  1      0 129026400 135908 467688    0    0     0   720 3705 12395  0  0 96  3  0
 0  1      0 129024912 135916 467788    0    0     0   688 3849 11186  0  0 96  3  0
 0  1      0 129024760 135932 467836    0    0     0   692 3738 11480  0  0 97  3  0
 0  1      0 129024768 135940 467996    0    0     0   776 3867 12334  0  0 96  3  0
 0  1      0 129024288 135944 468052    0    0     0   728 3892 12463  0  0 97  3  0
 0  1      0 129024272 135960 468052    0    0     0   680 3779 11527  0  0 97  3  0
 0  1      0 129024384 135976 468376    0    0     0   768 3961 12026  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129024376 135988 468504    0    0     0   760 3858 12497  0  0 96  3  0
 0  1      0 129023920 135992 468764    0    0     0   752 3936 12441  0  0 96  3  0
 0  2      0 129023728 136012 468876    0    0     0   764 3905 11815  0  0 96  3  0
 0  2      0 129023368 136032 468932    0    0     0   712 3726 11523  0  0 96  3  0
 0  1      0 129022856 136032 469168    0    0     0   700 3835 12294  0  0 96  3  0
 0  1      0 129022816 136032 469336    0    0     0   696 3659 11129  0  0 97  3  0
 0  2      0 129022928 136040 469440    0    0     0  1784 3822 12497  0  0 97  3  0
 0  1      0 129022752 136064 469588    0    0     0   616 3604 10835  0  0 97  3  0
 0  1      0 129021376 136092 469816    0    0     0  1768 3853 11731  0  0 96  3  0
 0  1      0 129021688 136092 469984    0    0     0   700 3794 11337  0  0 96  3  0
 0  1      0 129020392 136104 470060    0    0     0   696 3763 11748  0  0 97  3  0
 0  1      0 129020432 136116 470292    0    0     0   584 3766 10849  0  0 96  3  0
 0  1      0 129020976 136128 470292    0    0     0   712 3656 11798  0  0 97  3  0
 0  1      0 129020496 136148 470484    0    0     0   720 3829 11484  0  0 97  3  0
 0  1      0 129020256 136160 470676    0    0     0   684 3771 11809  0  0 96  3  0
 0  1      0 129019320 136160 471004    0    0     0   700 3811 11725  0  0 96  3  0
 0  1      0 129018816 136164 471116    0    0     0   700 3677 11699  0  0 97  3  0
 0  1      0 129018768 136172 471336    0    0     0   696 3709 11720  0  0 97  3  0
 0  1      0 129018600 136184 471512    0    0     0   736 3760 12481  0  0 96  3  0
 1  1      0 129019416 136192 471520    0    0     0   724 3721 11709  0  0 97  3  0
 0  1      0 129019544 136200 471772    0    0     0   752 3640 11596  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129019064 136224 471888    0    0     0   740 3708 11671  0  0 97  3  0
 0  1      0 129019440 136232 472040    0    0     0   692 3828 12506  0  0 96  3  0
 0  1      0 129018832 136248 472184    0    0     0   720 3680 11733  0  0 97  3  0
 0  1      0 129018128 136272 472264    0    0     0   696 3626 11646  0  0 96  3  0
 0  1      0 129018352 136308 472364    0    0     0   684 3791 11811  0  0 97  3  0
 1  2      0 129018112 136336 472488    0    0     0   720 3780 11814  0  0 97  3  0
 0  2      0 129018304 136340 472652    0    0     0   700 3920 11662  0  0 96  3  0
 0  1      0 129018416 136348 472680    0    0     0   748 3611 11627  0  0 97  3  0
 0  1      0 129017568 136360 472924    0    0     0   736 3858 12473  0  0 96  3  0
 0  1      0 129017416 136388 473108    0    0     0   756 3669 12515  0  0 97  3  0
 0  1      0 129017408 136392 473320    0    0     0   828 3829 12626  1  0 96  3  0
 0  1      0 129017568 136392 473416    0    0     0   712 3700 11756  0  0 97  3  0
 0  1      0 129016936 136396 473496    0    0     0   640 3685 11056  0  0 97  3  0
 0  2      0 129017200 136408 473672    0    0     0   732 3719 11557  0  0 97  3  0
 0  1      0 129017056 136416 473724    0    0     0   648 3685 11281  0  0 97  3  0
 0  1      0 129016432 136432 473992    0    0     0   704 6323 11682  0  0 96  3  0
 0  1      0 129016064 136452 474124    0    0     0   720 4105 11864  0  0 96  3  0
 0  1      0 129016000 136476 474208    0    0     0   756 4227 12397  0  0 96  3  0
 0  1      0 129015368 136504 474408    0    0     0   656 3736 11569  1  0 96  3  0
 0  1      0 129015632 136512 474504    0    0     0   756 3665 11737  0  0 97  3  0
 0  2      0 129016576 136552 474632    0    0     0   740 3772 11773  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129016680 136568 474840    0    0     0   696 3817 12384  0  0 96  3  0
 0  1      0 129016304 136584 474916    0    0     0   684 3915 11041  0  0 96  3  0
 0  1      0 129015440 136592 475068    0    0     0   668 3599 11338  0  0 97  3  0
 0  1      0 129015296 136596 475152    0    0     0   720 3749 11346  0  0 96  3  0
 0  1      0 129015856 136604 475368    0    0     0   724 3848 11771  0  0 96  3  0
 0  1      0 129015216 136624 475428    0    0     0   692 3739 11970  0  0 97  3  0
 0  1      0 129015600 136628 475476    0    0     0   708 3699 11368  0  0 97  3  0
 1  1      0 129015568 136628 475732    0    0     0   740 3876 11737  0  0 97  3  0
 0  2      0 129015440 136644 475896    0    0     0   796 3870 11616  0  0 96  3  0
 0  2      0 129015568 136652 476032    0    0     0   704 3644 11289  0  0 97  3  0
 0  2      0 129015392 136668 476236    0    0     0   692 3629 11304  0  0 96  3  0
 0  1      0 129014400 136692 476360    0    0     0   676 3759 11266  0  0 96  3  0
 0  1      0 129014256 136708 476516    0    0     0   764 3835 11628  0  0 96  3  0
 0  1      0 129014136 136716 476572    0    0     0   668 3832 11445  0  0 96  3  0
 1  1      0 129012976 136720 476904    0    0     0   704 3675 12362  0  0 97  3  0
 0  2      0 129013080 136740 477052    0    0     0   696 3879 11169  0  0 94  5  0
 0  3      0 129012816 136748 477080    0    0     0   732 3763 12028  0  0 94  5  0
 0  3      0 129012416 136788 477296    0    0     0   700 3789 11610  0  0 94  5  0
 0  2      0 129012432 136792 477468    0    0     0   708 3914 11852  0  0 94  5  0
 0  2      0 129012704 136796 477576    0    0     0   776 3911 13092  0  0 94  5  0
 0  2      0 129012808 136800 477760    0    0     0   804 4251 12841  0  0 94  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129012480 136820 477904    0    0     0   744 3916 11941  0  0 94  5  0
 0  3      0 129012448 136964 478044    0    0   132   760 3859 12524  0  0 94  5  0
 0  1      0 129012576 137040 478276    0    0   108   764 3937 12376  0  0 94  5  0
 0  2      0 129012144 137068 478272    0    0     0   756 3862 11686  0  0 96  3  0
 0  1      0 129012032 137088 478548    0    0     0   720 3942 11900  0  0 96  3  0
 1  1      0 129011168 137092 478728    0    0     0   692 3671 11574  0  0 97  3  0
 0  1      0 129011336 137108 478796    0    0     0   708 3790 11636  0  0 97  3  0
 0  1      0 129012208 137112 479008    0    0     0   732 4016 12039  0  0 96  3  0
 0  1      0 129011968 137124 479164    0    0     0   844 4022 12562  0  0 96  3  0
 0  1      0 129011760 137128 479180    0    0     0   688 3863 11664  0  0 97  3  0
 0  1      0 129010904 137132 479420    0    0     0   600 3573 10845  0  0 97  3  0
 0  1      0 129009944 137144 479572    0    0     0   740 3872 12517  1  0 96  3  0
 0  1      0 129009536 137152 479688    0    0     0   716 3756 12404  0  0 97  3  0
 0  1      0 129009552 137160 479752    0    0     0   712 3734 11578  0  0 97  3  0
 0  2      0 129009840 137168 479752    0    0     0   636 3742 10706  0  0 97  3  0
 0  1      0 129009232 137204 480112    0    0     0   768 3810 12460  0  0 97  3  0
 0  1      0 129008752 137216 480248    0    0     0   776 3722 11753  0  0 97  3  0
 0  1      0 129007768 137216 480408    0    0     0   724 3674 11842  0  0 96  3  0
 0  1      0 129007424 137224 480508    0    0     0   636 3785 11487  0  0 96  3  0
 0  1      0 129007168 137236 480612    0    0     0   700 3675 11652  0  0 96  3  0
 0  1      0 129007072 137260 480652    0    0     0   780 3830 11845  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129006544 137272 480868    0    0     0   708 3870 12348  0  0 96  3  0
 1  1      0 129006192 137288 480956    0    0     0   632 3795 10773  0  0 97  3  0
 0  1      0 129006176 137296 481080    0    0     0   696 3743 11896  0  0 96  3  0
 0  1      0 129005824 137296 481192    0    0     0   768 3846 11979  0  0 96  3  0
 1  2      0 129006208 137300 481328    0    0     0   776 3871 12599  0  0 96  3  0
 0  2      0 129006128 137312 481360    0    0     0   660 3933 11521  0  0 97  3  0
 0  1      0 129007040 137332 481636    0    0     0   704 3769 11590  0  0 97  3  0
 0  1      0 129005824 137340 481792    0    0     0   780 4152 12750  0  0 97  3  0
 0  2      0 129005112 137344 482020    0    0     0   784 3872 12517  0  0 96  3  0
 0  1      0 129005488 137352 482068    0    0     0  1736 4061 11945  0  0 97  3  0
 0  1      0 129005040 137356 482192    0    0     0   708 3843 12381  0  0 96  3  0
 0  1      0 129004784 137376 482348    0    0     0   760 4094 12775  0  0 96  3  0
12  1      0 129004480 137388 482512    0    0     0   800 3886 12767  0  0 96  3  0
 0  1      0 129005248 137408 482760    0    0     0   808 4006 13145  0  0 97  3  0
 0  1      0 129004280 137412 482916    0    0     0   688 3856 11734  0  0 96  3  0
 0  1      0 129004032 137432 483012    0    0     0   804 3995 12542  0  0 96  3  0
 0  1      0 129004192 137448 483084    0    0     0   808 3720 12276  0  0 96  3  0
 1  1      0 129004352 137460 483256    0    0     0   708 3834 11785  0  0 96  3  0
 0  1      0 129005064 137472 483468    0    0     0   660 3721 11611  0  0 96  3  0
 0  1      0 129004720 137484 483492    0    0     0   772 3837 12581  0  0 97  3  0
 0  1      0 129004848 137492 483824    0    0     0   808 3795 12598  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129004440 137508 483952    0    0     0   752 3988 12611  0  0 96  3  0
 0  2      0 129003808 137512 484152    0    0     0   732 3725 11873  0  0 97  3  0
 0  1      0 129001968 137516 484324    0    0     0   680 3742 11698  0  0 97  3  0
 1  1      0 129001952 137524 484340    0    0     0   764 3932 12347  0  0 96  3  0
 1  1      0 129002584 137536 484672    0    0     0   720 3873 11942  1  0 96  3  0
 0  1      0 129002784 137556 484768    0    0     0   736 3759 11555  0  0 96  3  0
 0  1      0 129002048 137572 484896    0    0     0   600 3663 10774  0  0 97  3  0
 0  1      0 129002280 137576 485096    0    0     0   756 3981 12592  0  0 96  3  0
 0  1      0 129001408 137596 485168    0    0     0   776 3891 11931  0  0 97  3  0
 0  2      0 129001360 137608 485296    0    0     0   672 3645 11670  0  0 96  3  0
 0  1      0 129000960 137632 485464    0    0     0   756 3779 11806  0  0 96  3  0
 0  1      0 129000736 137636 485576    0    0     0   808 3780 13180  0  0 97  3  0
 1  1      0 129000936 137644 485740    0    0     0   732 3966 11662  0  0 97  3  0
 0  1      0 129001584 137664 485780    0    0     0   792 4380 12293  0  0 96  3  0
 0  1      0 129001632 137684 485780    0    0     0   708 4094 12283  0  0 96  3  0
 1  1      0 129000424 137692 486284    0    0     0   720 3892 11834  0  0 97  3  0
 0  1      0 129000336 137696 486432    0    0     0   760 3870 11638  0  0 97  3  0
 0  1      0 129000824 137700 486544    0    0     0   752 4065 12024  0  0 96  3  0
 0  1      0 129000592 137712 486652    0    0     0   680 3830 12161  0  0 97  3  0
 0  1      0 128999808 137740 486776    0    0     0   816 3784 11884  0  0 97  3  0
 0  1      0 128999448 137772 487016    0    0     0   736 3857 12327  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128999568 137784 487076    0    0     0   700 3933 11809  1  0 96  3  0
 0  1      0 128999856 137796 487108    0    0     0   716 3743 11677  0  0 97  3  0
 0  1      0 128997936 137812 487452    0    0     0   792 3843 12536  0  0 97  3  0
 0  1      0 128998296 137828 487636    0    0     0   748 4029 12526  0  0 96  3  0
 0  1      0 128997616 137836 487868    0    0     0   760 4167 12577  1  0 96  3  0
 1  2      0 128997480 137844 488036    0    0     0   788 4120 11715  0  0 97  3  0
 0  1      0 128997232 137848 488068    0    0     0   704 3936 11555  0  0 97  3  0
 0  1      0 128997248 137852 488072    0    0     0   740 4088 12243  0  0 97  3  0
 0  1      0 128997376 137904 488508    0    0     0   816 4612 12790  1  0 96  3  0
 0  2      0 128997280 137912 488580    0    0     0   756 3884 12293  0  0 96  3  0
 0  1      0 128996688 137952 488872    0    0     0   812 4167 13211  1  0 96  3  0
 0  1      0 128997200 137968 489016    0    0     0   808 4036 12933  0  0 96  3  0
 0  2      0 128996712 137976 489256    0    0     0   848 4051 12616  0  0 96  3  0
 2  1      0 128996240 137992 489352    0    0     0   716 3854 11702  0  0 97  3  0
 0  1      0 128995024 138004 489500    0    0     0   712 3985 12329  0  0 96  3  0
 0  2      0 128995696 138016 489644    0    0     0   816 3803 11865  0  0 96  3  0
 0  1      0 128995344 138032 489816    0    0     0  1728 3884 11764  0  0 96  3  0
 0  1      0 128995232 138044 489888    0    0     0   720 3814 11675  0  0 97  3  0
13  1      0 128995120 138056 490104    0    0     0   656 3610 11335  0  0 97  3  0
 0  1      0 128995040 138072 490180    0    0     0   724 3797 11404  0  0 97  3  0
 0  1      0 128994560 138092 490388    0    0     0   812 3825 11985  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128994608 138100 490544    0    0     0   748 3804 12366  0  0 97  3  0
 0  2      0 128995104 138112 490644    0    0     0   716 3725 11824  0  0 96  3  0
 0  1      0 128994184 138140 490936    0    0     0   776 3812 12483  0  0 97  3  0
 0  1      0 128993672 138144 491176    0    0     0   844 4045 13515  0  0 97  3  0
 0  1      0 128993128 138156 491360    0    0     0   752 3846 12467  0  0 96  3  0
 0  1      0 128992528 138196 491472    0    0     0  1680 3675 11043  0  0 97  3  0
 0  1      0 128993264 138208 491672    0    0     0   676 3699 11637  0  0 96  3  0
 0  1      0 128992488 138220 491820    0    0     0   716 3936 12429  0  0 96  3  0
 0  1      0 128992384 138220 492016    0    0     0   700 4007 12028  0  0 96  3  0
18  1      0 128992736 138224 492132    0    0     0   700 3880 11157  0  0 96  3  0
 0  1      0 128991512 138228 492228    0    0     0   612 3626 11282  0  0 96  3  0
 0  1      0 128991504 138244 492464    0    0     0  1816 3913 11971  0  0 96  3  0
 0  1      0 128991008 138260 492588    0    0     0   696 3655 11666  0  0 97  3  0
 0  1      0 128991488 138272 492680    0    0     0   700 3931 11868  0  0 96  3  0
 0  1      0 128992048 138284 492836    0    0     0  1652 3545 10862  0  0 97  3  0
 1  1      0 128992016 138304 493016    0    0     0   708 3863 11934  0  0 96  3  0
 0  2      0 128992272 138312 493168    0    0     0   732 3706 11813  0  0 96  3  0
 0  2      0 128992432 138312 493300    0    0     0   776 3989 12635  0  0 97  3  0
 0  1      0 128992840 138316 493516    0    0     0   644 3679 11505  0  0 96  3  0
 0  2      0 128992184 138348 493676    0    0     0   728 3930 11820  0  0 96  3  0
 1  1      0 128990600 138376 493976    0    0     0   748 3924 12352  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 128990120 138416 494116    0    0     0   732 4008 11724  0  0 96  3  0
 0  1      0 128990400 138436 494156    0    0     0   628 3558 11326  0  0 97  3  0
 1  1      0 128989488 138460 494356    0    0     0   688 3718 11146  0  0 97  3  0
 0  1      0 128989104 138472 494596    0    0     0   720 3750 12380  0  0 97  3  0
 0  1      0 128989128 138508 494660    0    0     0   748 3784 12501  0  0 96  3  0
 0  1      0 128989552 138516 494984    0    0     0   696 3613 11662  0  0 96  3  0
 1  1      0 128988808 138524 495128    0    0     0   692 3764 11109  0  0 96  3  0
 0  1      0 128989568 138524 495320    0    0     0   732 3681 12398  0  0 96  3  0
 0  1      0 128989072 138548 495372    0    0     0   708 3735 12560  0  0 97  3  0
 0  2      0 128989440 138560 495588    0    0     0   768 3704 11411  0  0 97  3  0
 0  2      0 128989424 138560 495780    0    0     0   676 3801 11627  0  0 96  3  0
 0  1      0 128989304 138580 495880    0    0     0  1752 3681 11557  0  0 97  3  0
 0  1      0 128987960 138588 496060    0    0     0   732 3834 12085  0  0 97  3  0
 1  0      0 128987344 138612 496168    0    0     0   720 3708 11407  0  0 97  3  0
 0  1      0 128987232 138632 496328    0    0     0   704 3756 11815  0  0 97  3  0
 0  1      0 128986744 138652 496448    0    0     0   632 3536 10646  0  0 96  3  0
 0  1      0 128985456 138668 496636    0    0     0   724 3905 11978  0  0 96  3  0
 1  1      0 128985744 138676 496820    0    0     0   788 3769 11865  0  0 97  3  0
 0  1      0 128985872 138684 496952    0    0     0   736 3936 12383  0  0 97  3  0
 0  1      0 128985888 138688 497016    0    0     0   616 3607 10967  0  0 96  3  0
 0  1      0 128986448 138704 497224    0    0     0   740 4068 12600  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128985856 138728 497300    0    0     0   784 3723 12486  0  0 97  3  0
 0  2      0 128985952 138728 497440    0    0     0   744 3735 11842  0  0 97  3  0
 0  1      0 128984928 138744 497640    0    0     0   628 3714 11404  0  0 96  3  0
 0  1      0 128985440 138756 497804    0    0     0   724 3735 11320  0  0 97  3  0
 0  1      0 128985440 138776 497936    0    0     0   704 3650 11411  0  0 97  3  0
 0  1      0 128985040 138784 498104    0    0     0   668 3729 11351  0  0 97  3  0
 0  1      0 128984176 138788 498200    0    0     0   736 3741 11280  0  0 97  3  0
 0  2      0 128984408 138808 498384    0    0     0  1736 3699 11266  0  0 96  3  0
 0  1      0 128984424 138820 498544    0    0     0   784 3668 10931  0  0 96  3  0
 0  2      0 128984288 138832 498696    0    0     0   792 4016 11854  0  0 97  3  0
 0  2      0 128984416 138844 498744    0    0     0   672 3669 11623  0  0 96  3  0
 0  2      0 128985152 138852 499048    0    0     0   680 3657 11636  0  0 96  3  0
 1  1      0 128985136 138860 499236    0    0     0   788 3635 12348  0  0 96  3  0
 0  1      0 128985712 138880 499376    0    0     0   748 3808 11836  0  0 96  3  0
 0  1      0 128984928 138884 499468    0    0     0   664 3648 11617  0  0 97  3  0
 0  1      0 128984808 138920 499556    0    0     0   632 3635 10930  0  0 97  3  0
 0  1      0 128983984 138932 499636    0    0     0   672 3802 11469  0  0 96  3  0
 0  2      0 128984296 138936 499944    0    0     0   772 3990 12146  0  0 97  3  0
 0  1      0 128983824 138944 500052    0    0     0   684 3684 11125  1  0 96  3  0
 3  2      0 128983704 138984 500208    0    0     0   720 3787 11494  0  0 96  3  0
 0  1      0 128984032 138996 500304    0    0     0   684 3868 11173  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128984216 139008 500336    0    0     0   664 3730 11441  0  0 97  3  0
 0  1      0 128983688 139024 500560    0    0     0   752 3763 12417  0  0 96  3  0
 0  1      0 128983088 139028 500696    0    0     0   740 3701 10884  0  0 96  3  0
 0  1      0 128982344 139040 500824    0    0     0   696 3599 11637  0  0 97  3  0
 0  1      0 128982384 139056 500888    0    0     0   752 3759 11873  0  0 96  3  0
 1  1      0 128981264 139068 501124    0    0     0   768 3708 12554  0  0 97  3  0
 0  1      0 128980080 139076 501260    0    0     0   752 3809 12370  0  0 96  3  0
 0  1      0 128980400 139080 501264    0    0     0   764 3715 12546  0  0 96  3  0
 0  1      0 128979664 139096 501584    0    0     0   800 3812 11898  0  0 96  3  0
 1  1      0 128979192 139108 501692    0    0     0   684 3717 11691  0  0 96  3  0
 0  1      0 128979008 139128 501732    0    0     0   656 3621 11552  0  0 97  3  0
 0  1      0 128979000 139148 501812    0    0     0   716 3673 11745  0  0 96  3  0
 1  1      0 128978160 139152 502040    0    0     0   748 3825 12494  0  0 97  3  0
 0  1      0 128977968 139164 502144    0    0     0   784 3764 12376  0  0 96  3  0
 0  2      0 128977328 139184 502268    0    0     0   772 3738 11824  0  0 96  3  0
 0  2      0 128977224 139188 502368    0    0     0   668 3644 11521  0  0 96  3  0
 0  1      0 128978112 139196 502484    0    0     0   720 3861 11930  0  0 96  3  0
 0  1      0 128977632 139196 502668    0    0     0   748 3713 12403  0  0 96  3  0
 0  1      0 128977224 139208 502800    0    0     0   820 3762 12573  0  0 96  3  0
 0  2      0 128976992 139212 502944    0    0     0   624 3539 10930  0  0 97  3  0
 0  1      0 128977024 139220 502964    0    0     0   696 3832 12485  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128977904 139224 503180    0    0     0   688 3588 11550  0  0 96  3  0
 1  1      0 128977376 139240 503264    0    0     0   680 3697 11647  0  0 97  3  0
 0  1      0 128976912 139244 503308    0    0     0   660 3642 10960  0  0 96  3  0
 0  2      0 128976400 139248 503540    0    0     0   716 3734 11830  0  0 97  3  0
 0  1      0 128975968 139256 503600    0    0     0   660 3614 11498  0  0 96  3  0
 0  1      0 128976288 139264 503780    0    0     0   740 3870 12591  0  0 96  3  0
 0  1      0 128976336 139276 503852    0    0     0   692 3713 11771  0  0 97  3  0
15  1      0 128976864 139280 504048    0    0     0   692 3771 11358  0  0 97  3  0
 0  1      0 128976512 139280 504140    0    0     0   672 3795 11381  0  0 97  3  0
 0  1      0 128975824 139292 504300    0    0     0   756 4040 12493  0  0 96  3  0
 0  1      0 128975312 139292 504456    0    0     0   708 3903 11702  0  0 96  3  0
 0  1      0 128974768 139296 504604    0    0     0   680 3836 11708  0  0 96  3  0
 1  1      0 128975504 139300 504776    0    0     0   756 3663 11677  0  0 96  3  0
 0  2      0 128975976 139312 504868    0    0     0   736 4007 12012  0  0 96  3  0
 1  1      0 128975528 139332 505112    0    0     0   692 3685 12289  0  0 97  3  0
 0  2      0 128975632 139344 505236    0    0     0   684 3684 10947  0  0 97  3  0
 0  1      0 128975120 139356 505432    0    0     0   692 3785 11669  0  0 96  3  0
 0  2      0 128974008 139376 505680    0    0     0   812 3849 12443  1  0 96  3  0
 0  1      0 128974688 139392 505752    0    0     0   712 3881 12453  0  0 96  3  0
 0  1      0 128973952 139404 505900    0    0     0   708 3858 11215  0  0 96  3  0
 0  1      0 128974160 139408 506012    0    0     0   660 3631 11570  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128973544 139428 506160    0    0     0   788 3827 12398  0  0 97  3  0
 0  1      0 128973344 139436 506520    0    0     0   816 3787 12181  0  0 96  3  0
 0  1      0 128972064 139440 506676    0    0     0   644 3854 11571  0  0 96  3  0
 0  2      0 128972664 139452 506892    0    0     0   712 3608 11032  0  0 97  3  0
 0  2      0 128971608 139460 507048    0    0     0  1784 3822 11935  0  0 97  3  0
 0  1      0 128971952 139476 507328    0    0     0   732 3731 12342  0  0 96  3  0
 0  1      0 128971920 139484 507392    0    0     0   680 3654 10911  0  0 97  3  0
 0  2      0 128971224 139484 507680    0    0     0   716 3571 11391  0  0 96  3  0
 3  1      0 128971024 139488 507792    0    0     0   696 3705 12167  0  0 97  3  0
 0  2      0 128970288 139492 507880    0    0     0   780 3785 11662  0  0 97  3  0
 0  1      0 128970368 139500 508000    0    0     0   648 3730 11346  0  0 97  3  0
 0  1      0 128970384 139500 508164    0    0     0   736 3515 11208  0  0 97  3  0
 0  1      0 128970560 139520 508212    0    0     0   780 3852 11526  0  0 96  3  0
 0  1      0 128969824 139520 508220    0    0     0   760 3785 12023  0  0 96  3  0
 0  2      0 128969024 139528 508524    0    0     0   644 3767 10850  0  0 97  3  0
 1  1      0 128968016 139544 508568    0    0     0   636 3592 11366  0  0 97  3  0
 0  1      0 128968288 139548 508840    0    0     0   780 3935 12485  0  0 96  3  0
 0  2      0 128968768 139556 508960    0    0     0   752 3748 11879  0  0 96  3  0
 0  1      0 128968392 139556 509144    0    0     0   708 3728 12411  0  0 97  3  0
 1  2      0 128968944 139556 509156    0    0     0   680 3726 10938  0  0 97  3  0
 0  1      0 128968936 139560 509468    0    0     0   712 3776 12362  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128968952 139568 509596    0    0     0   740 3673 11758  0  0 97  3  0
 0  2      0 128969576 139576 509724    0    0     0   716 3773 11994  0  0 96  3  0
 0  1      0 128969160 139592 509736    0    0     0   620 3697 11468  1  0 96  3  0
 0  1      0 128968864 139612 509756    0    0     0   724 3772 11759  1  0 96  3  0
 0  1      0 128968736 139616 510192    0    0     0   752 3662 12358  0  0 97  3  0
 0  1      0 128968848 139616 510356    0    0     0   684 3820 11734  0  0 97  3  0
 0  2      0 128968048 139624 510552    0    0     0   636 3587 10709  0  0 96  3  0
 0  1      0 128968304 139632 510652    0    0     0   696 3728 12257  0  0 96  3  0
 0  1      0 128968176 139648 510680    0    0     0   820 3939 12703  1  0 96  3  0
 0  1      0 128967936 139652 511148    0    0     0   740 3927 11989  0  0 97  3  0
 0  1      0 128967680 139660 511304    0    0     0   740 3804 11666  0  0 97  3  0
 0  1      0 128967408 139664 511424    0    0     0   752 3985 11433  0  0 96  3  0
 0  1      0 128967336 139664 511680    0    0     0   736 3867 12135  0  0 97  3  0
 0  2      0 128967456 139676 511784    0    0     0   760 3827 11576  0  0 97  3  0
 0  1      0 128967376 139684 511892    0    0     0   748 3777 11977  0  0 96  3  0
 0  1      0 128965928 139688 511944    0    0     0   672 3744 11604  0  0 96  3  0
 0  1      0 128966032 139700 512260    0    0     0   696 3707 11779  0  0 97  3  0
 0  2      0 128966920 139700 512300    0    0     0   760 3747 11932  0  0 97  3  0
 0  1      0 128967040 139704 512488    0    0     0   680 3662 11659  0  0 97  3  0
 0  1      0 128967480 139708 512640    0    0     0   648 3609 11528  0  0 97  3  0
 0  1      0 128966864 139712 512812    0    0     0   764 3825 12480  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 128966704 139724 512972    0    0     0   692 3654 11758  0  0 97  3  0
