procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129475968  16796 301336    0    0     0     0 11835 1428601 34 12 55  0  0
16  0      0 129476984  16796 301336    0    0     0     0 11364 1455656 33 13 55  0  0
19  0      0 129476624  16804 301336    0    0     0    12 11162 1457320 33 12 55  0  0
17  0      0 129476352  16804 301336    0    0     0     0 10495 1453890 33 13 54  0  0
16  0      0 129476768  16804 301328    0    0     0     0 10588 1441052 33 13 55  0  0
17  0      0 129476784  16804 301336    0    0     0     0 10512 1451952 33 12 55  0  0
17  0      0 129477040  16804 301336    0    0     0     0 12006 1420648 32 13 54  0  0
16  0      0 129476400  16812 301328    0    0     0    12 12141 1425156 33 12 55  0  0
20  0      0 129477456  16812 301308    0    0     0     0 12330 1433137 33 12 55  0  0
20  0      0 129477312  16812 301308    0    0     0     4 11982 1444276 33 12 55  0  0
17  0      0 129476336  16812 301284    0    0     0     0 10774 1440565 33 12 54  0  0
17  0      0 129476592  16812 301284    0    0     0     0 11037 1437420 33 12 55  0  0
20  0      0 129476240  16820 301192    0    0     0    12 11671 1426820 33 12 55  0  0
17  0      0 129475576  16820 301232    0    0     0     0 11226 1440817 32 13 55  0  0
17  0      0 129475840  16820 301224    0    0     0     0 10960 1439752 33 13 54  0  0
19  0      0 129476176  16820 301256    0    0     0     0 11637 1451153 33 12 55  0  0
19  0      0 129476144  16820 301288    0    0     0     0 11665 1452034 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129474864  16828 301304    0    0     0    12 10349 1462705 33 12 55  0  0
17  0      0 129476120  16828 301264    0    0     0     0 11144 1469193 33 13 54  0  0
18  0      0 129476336  16828 301272    0    0     0     0 11310 1452669 33 13 55  0  0
19  0      0 129475760  16828 301248    0    0     0     0 11082 1460838 33 12 55  0  0
20  0      0 129475120  16828 301312    0    0     0     0 10789 1447311 33 13 54  0  0
17  0      0 129474496  16836 301316    0    0     0    12 10998 1452235 33 12 55  0  0
19  0      0 129475008  16836 301308    0    0     0     0 11466 1456995 33 12 55  0  0
19  0      0 129475296  16836 301272    0    0     0    24 11607 1454625 33 13 54  0  0
20  0      0 129474472  16836 301240    0    0     0     0 11088 1432231 33 12 55  0  0
17  0      0 129474568  16836 301176    0    0     0     0 11052 1424466 33 12 55  0  0
19  0      0 129474376  16844 301128    0    0     0    24 11889 1431275 33 13 55  0  0
18  0      0 129474016  16844 301216    0    0     0     0 12533 1408982 33 13 54  0  0
18  0      0 129474656  16844 301240    0    0     0     8 12665 1430135 33 13 55  0  0
18  0      0 129474504  16844 301284    0    0     0     0 12291 1429723 32 13 55  0  0
17  0      0 129474384  16844 301276    0    0     0     0 12169 1425677 33 13 54  0  0
17  0      0 129474944  16852 301228    0    0     0    24 11833 1427459 33 13 54  0  0
18  0      0 129475048  16852 301276    0    0     0     0 11860 1433478 33 13 54  0  0
18  0      0 129475832  16852 301212    0    0     0     0 11284 1444749 33 13 55  0  0
20  0      0 129475840  16852 301188    0    0     0     0 11362 1451875 33 13 55  0  0
21  0      0 129476400  16852 301180    0    0     0     0 20005 1452203 32 13 54  0  0
21  0      0 129477144  16860 301188    0    0     0    12 45893 1427068 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 129477144  16860 301192    0    0     0     0 58916 1420370 33 12 55  0  0
17  0      0 129477560  16860 301192    0    0     0     0 28249 1394432 33 12 55  0  0
19  0      0 129478112  16860 301156    0    0     0     0 12358 1418942 33 13 55  0  0
17  0      0 129477848  16860 301148    0    0     0     0 10639 1424273 33 12 55  0  0
19  0      0 129478704  16868 301140    0    0     0    12 11539 1439945 33 12 55  0  0
21  0      0 129478792  16868 301124    0    0     0     0 12036 1442305 33 13 54  0  0
17  0      0 129478912  16868 301116    0    0     0     0 11476 1428402 33 13 55  0  0
19  0      0 129477616  16868 301120    0    0     0     0 18913 1434317 33 12 55  0  0
19  0      0 129477584  16868 301104    0    0     0     0 12204 1415106 33 12 55  0  0
16  0      0 129477088  17792 300912    0    0   916    12 12177 1422386 33 12 55  0  0
19  0      0 129477152  17792 301036    0    0     0     0 11631 1418659 33 12 55  0  0
16  0      0 129477376  17792 301036    0    0     0     0 11632 1417880 33 13 54  0  0
17  0      0 129475824  17800 301028    0    0     4     8 12135 1415212 33 13 55  0  0
20  0      0 129475216  17800 300996    0    0     0     0 12042 1437241 33 12 55  0  0
16  0      0 129474856  17808 300988    0    0     0    56 11711 1435216 33 12 55  0  0
17  0      0 129475120  17808 300992    0    0     0     0 12065 1429195 33 12 55  0  0
21  0      0 129475088  17808 300992    0    0     0     0 13833 1457945 33 13 55  0  0
18  0      0 129475520  17808 300952    0    0     0     0 11285 1452497 33 13 55  0  0
20  0      0 129474256  17808 300952    0    0     0     0 11602 1440859 33 13 54  0  0
18  0      0 129474272  17816 300944    0    0     0    12 11315 1412429 32 13 54  0  0
17  0      0 129473976  17816 300944    0    0     0     0 11525 1422786 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129472272  17816 300944    0    0     0     0 13359 1414705 33 12 55  0  0
20  0      0 129472088  17816 301024    0    0     0    76 11728 1439210 33 13 54  0  0
19  0      0 129472336  17816 301044    0    0     0     0 12524 1428624 33 13 55  0  0
18  0      0 129472824  17824 301056    0    0     0    28 11044 1465558 33 12 55  0  0
17  0      0 129472688  17824 301056    0    0     0     0 11952 1456826 33 12 55  0  0
19  0      0 129472552  17824 301056    0    0     0     0 12797 1443598 33 12 55  0  0
22  0      0 129473064  17824 301080    0    0     0     0 11962 1451939 33 13 55  0  0
21  0      0 129473936  17824 301088    0    0     0     0 12762 1441767 33 13 55  0  0
20  0      0 129473808  17832 301080    0    0     0    12 11634 1451070 33 13 55  0  0
17  0      0 129473408  17832 301080    0    0     0     0 10667 1434554 33 13 55  0  0
19  0      0 129473216  17832 301060    0    0     0     0 10722 1424436 33 12 55  0  0
19  0      0 129472688  17832 301108    0    0     0     0 11112 1454109 33 12 54  0  0
17  0      0 129471880  17832 301156    0    0     0     0 12174 1430942 33 13 55  0  0
19  0      0 129472264  17840 301172    0    0     0    12 12170 1421422 33 13 55  0  0
19  0      0 129474352  17840 301172    0    0     0     0 12533 1420790 33 13 55  0  0
16  0      0 129475336  17840 301200    0    0     0     0 11468 1434260 33 12 55  0  0
19  0      0 129475168  17840 301276    0    0     0     0 11902 1428595 33 13 55  0  0
18  0      0 129475024  17840 301300    0    0     0     0 12092 1435183 33 12 55  0  0
17  0      0 129475392  17848 301420    0    0     0    40 12694 1435667 33 12 54  0  0
17  0      0 129475488  17848 301468    0    0     0     0 12080 1432636 33 12 55  0  0
21  0      0 129475864  17848 301468    0    0     0     0 11139 1458582 32 14 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129475768  17848 301452    0    0     0     0 20460 1444709 33 13 54  0  0
18  0      0 129476000  17848 301492    0    0     0     0 50389 1427087 33 12 55  0  0
17  0      0 129475368  17856 301540    0    0     0    12 22259 1446962 33 12 55  0  0
19  0      0 129475120  17856 301556    0    0     0     0 12054 1427094 33 13 55  0  0
19  0      0 129474392  17856 301660    0    0     0     0 11910 1416520 33 13 55  0  0
18  0      0 129474408  17856 301648    0    0     0     0 12321 1425600 33 12 55  0  0
19  0      0 129473760  17856 301696    0    0     0     0 11498 1437917 33 12 55  0  0
17  0      0 129472656  17864 301792    0    0     0    12 11293 1427115 33 12 55  0  0
16  0      0 129473088  17864 301768    0    0     0     0 10954 1441794 33 12 54  0  0
18  0      0 129473848  17864 301680    0    0     0     0 11303 1438291 33 12 55  0  0
17  0      0 129474416  17864 301708    0    0     0     0 12020 1432785 32 13 55  0  0
17  0      0 129474896  17864 301724    0    0     0    36 12651 1424334 32 13 54  0  0
16  0      0 129474992  17872 301752    0    0     0    28 11321 1438503 32 13 55  0  0
17  0      0 129474512  17872 301892    0    0     0     0 12403 1458498 33 13 54  0  0
18  0      0 129474480  17872 301952    0    0     0     0 12361 1426748 33 12 55  0  0
16  0      0 129475440  17872 301992    0    0     0     0 10929 1459184 33 12 55  0  0
18  0      0 129475600  17872 301984    0    0     0    44 10400 1482400 33 12 55  0  0
19  0      0 129474480  17880 301964    0    0     0    12 10625 1454957 33 12 55  0  0
19  0      0 129474784  17880 301924    0    0     0     0 11484 1449109 32 13 55  0  0
18  0      0 129475080  17880 302008    0    0     0     0 11796 1448701 33 13 55  0  0
19  0      0 129475512  17880 301976    0    0     0     0 12189 1444577 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129474656  17880 301936    0    0     0     0 11602 1431753 33 12 55  0  0
18  0      0 129474880  17888 301872    0    0     0    12 11620 1443328 33 12 55  0  0
18  0      0 129474616  17888 301912    0    0     0     0 11898 1441082 32 13 55  0  0
20  0      0 129474224  17888 301912    0    0     0     0 11719 1434718 33 12 55  0  0
20  0      0 129473480  17888 301920    0    0     0     0 11808 1449621 33 13 54  0  0
17  0      0 129474048  17892 301900    0    0     4     4 11353 1469784 32 13 54  0  0
18  0      0 129473712  17900 301844    0    0     0    24 11866 1443227 32 13 55  0  0
19  0      0 129474136  17900 301812    0    0     0     0 11208 1432685 33 12 55  0  0
22  0      0 129474240  17900 301844    0    0     0     0 11864 1437982 33 12 55  0  0
17  0      0 129474360  17900 301868    0    0     0     0 11681 1434689 33 12 55  0  0
19  0      0 129474144  17900 301948    0    0     0     0 11748 1432279 33 13 55  0  0
18  0      0 129474336  17908 301876    0    0     0    12 11416 1449443 33 12 54  0  0
16  0      0 129474960  17908 301868    0    0     0     0 11188 1443444 32 13 55  0  0
20  0      0 129475472  17908 301896    0    0     0     0 11289 1431517 33 12 55  0  0
18  0      0 129475168  17908 301928    0    0     0     0 11081 1448925 33 13 54  0  0
17  0      0 129474848  17908 301912    0    0     0     0 11275 1460487 33 13 55  0  0
19  0      0 129474928  17916 301912    0    0     0    12 11005 1456490 33 13 55  0  0
18  0      0 129475112  17916 301880    0    0     0     0 11265 1483656 33 13 55  0  0
17  0      0 129475376  17916 301856    0    0     0     0 12016 1422260 33 12 54  0  0
21  0      0 129474960  17916 301784    0    0     0     0 11247 1405502 33 12 55  0  0
19  0      0 129475120  17916 301768    0    0     0    20 11414 1416278 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129475344  17924 301780    0    0     0    24 11215 1401271 33 12 55  0  0
19  0      0 129475488  17924 301804    0    0     0     0 10739 1394719 32 13 54  0  0
22  0      0 129474944  17924 301836    0    0     0     0 25219 1414247 33 13 55  0  0
19  0      0 129475080  17924 301828    0    0     0     0 17283 1394751 33 13 55  0  0
21  0      0 129474704  17924 301856    0    0     0     0 12149 1417316 33 13 55  0  0
18  0      0 129475264  17932 301768    0    0     0    32 12298 1431757 32 13 55  0  0
18  0      0 129475408  17932 301768    0    0     0     0 10952 1431292 33 12 55  0  0
17  0      0 129473984  17932 301708    0    0     0     0 12408 1417442 32 13 55  0  0
17  0      0 129474960  17932 301756    0    0     0     0 11400 1421181 33 12 55  0  0
19  0      0 129474464  17932 301780    0    0     0     0 11925 1451582 32 13 55  0  0
19  0      0 129475120  17940 301764    0    0     0    16 11796 1443599 33 12 55  0  0
20  0      0 129475952  17940 301700    0    0     0     0 11683 1430460 32 13 55  0  0
18  0      0 129476200  17940 301700    0    0     0     0 11952 1419995 32 13 55  0  0
21  0      0 129476624  17940 301700    0    0     0     0 11431 1421118 33 12 55  0  0
17  0      0 129476336  17940 301752    0    0     0     0 12135 1408368 33 13 55  0  0
18  0      0 129476888  17948 301776    0    0     0    12 11991 1429706 33 13 55  0  0
19  0      0 129476520  17948 301784    0    0     0     0 11689 1443207 33 12 55  0  0
18  0      0 129475856  17948 301856    0    0     0     0 11822 1431656 33 12 55  0  0
19  0      0 129475664  17948 301840    0    0     0     0 12856 1425834 33 13 55  0  0
18  0      0 129475248  17948 301888    0    0     0     0 12385 1437135 33 13 55  0  0
16  0      0 129475832  17956 301928    0    0     0    40 11995 1445618 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129475560  17956 301868    0    0     0     0 12393 1437359 33 12 55  0  0
21  0      0 129474704  17956 301844    0    0     0     0 12500 1430268 32 14 55  0  0
21  0      0 129474776  17956 301924    0    0     0     0 11680 1444512 33 13 55  0  0
19  0      0 129474768  17956 301964    0    0     0     0 11770 1462088 33 13 55  0  0
16  0      0 129473872  17964 302128    0    0     0    40 11801 1435724 33 12 55  0  0
20  0      0 129473024  17964 302100    0    0     0     0 12191 1432025 32 13 55  0  0
16  0      0 129473328  17964 302060    0    0     0     0 11466 1423011 33 13 55  0  0
17  0      0 129474416  17964 301996    0    0     0     0 10831 1429811 33 13 55  0  0
20  0      0 129474296  17964 301988    0    0     0     0 11384 1429044 33 12 55  0  0
18  0      0 129474192  17972 301992    0    0     0    32 10991 1442527 33 12 55  0  0
20  0      0 129474544  17972 301920    0    0     0     0 12051 1430266 33 12 55  0  0
19  0      0 129474336  17972 301884    0    0     0     0 12198 1431076 33 13 55  0  0
18  0      0 129474208  17972 301772    0    0     0     0 11627 1439709 33 12 55  0  0
20  0      0 129474608  17972 301684    0    0     0     0 11559 1445008 33 12 55  0  0
20  0      0 129475392  17980 301660    0    0     0    24 12964 1438736 33 13 55  0  0
20  0      0 129475344  17980 301696    0    0     0     0 12746 1423018 33 12 55  0  0
18  0      0 129475448  17980 301696    0    0     0     0 12208 1428830 33 12 55  0  0
21  0      0 129475216  17980 301504    0    0     0     0 12541 1438871 33 13 55  0  0
18  0      0 129475120  17980 301464    0    0     0     0 12673 1427483 33 12 55  0  0
18  0      0 129475472  17988 301500    0    0     0    16 11043 1449954 33 13 55  0  0
18  0      0 129475568  17988 301528    0    0     0     0 12178 1434558 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129475616  17988 301512    0    0     0     0 24106 1427491 33 13 54  0  0
18  0      0 129475456  17988 301512    0    0     0     0 47652 1435231 33 12 55  0  0
20  0      0 129475720  17988 301400    0    0     0     0 42138 1447203 33 13 55  0  0
21  0      0 129476200  17996 301420    0    0     0    16 55709 1458255 33 12 55  0  0
18  0      0 129475056  17996 301420    0    0     0     0 13152 1420342 33 13 55  0  0
16  0      0 129475088  17996 301408    0    0     0     0 11145 1429212 33 12 55  0  0
20  0      0 129475312  17996 301448    0    0     0     0 11666 1451412 33 12 55  0  0
20  0      0 129474960  17996 301544    0    0     0     0 11600 1445316 33 12 55  0  0
17  0      0 129474960  18004 301576    0    0     0    12 11403 1461484 33 13 54  0  0
22  0      0 129475088  18004 301448    0    0     0     0 11004 1444755 33 12 55  0  0
16  0      0 129475160  18004 301500    0    0     0     0 11846 1451904 33 12 55  0  0
22  0      0 129475776  18004 301500    0    0     0     0 11445 1427053 33 12 55  0  0
19  0      0 129475904  18004 301500    0    0     0     0 11975 1426358 33 12 55  0  0
18  0      0 129475840  18012 301460    0    0     0    12 12084 1434861 32 14 55  0  0
17  0      0 129474464  18012 301428    0    0     0    48 11746 1440837 33 12 55  0  0
18  0      0 129474288  18012 301304    0    0     0     0 11981 1402657 33 12 54  0  0
18  0      0 129473968  18012 301296    0    0     0     0 11930 1427173 32 13 55  0  0
20  0      0 129474384  18012 301016    0    0     0     0 12135 1440060 33 12 55  0  0
18  0      0 129473520  18020 300996    0    0     0    12 12095 1442567 33 12 55  0  0
19  0      0 129474144  18020 301060    0    0     0     0 10778 1448679 33 13 55  0  0
18  0      0 129474008  18020 301092    0    0     0     0 10669 1462964 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129474056  18020 301140    0    0     0     0 11918 1426525 33 12 55  0  0
19  0      0 129475064  18020 301148    0    0     0     0 12407 1429680 33 13 55  0  0
20  0      0 129474328  18028 301132    0    0     0    12 11909 1439469 33 13 55  0  0
17  0      0 129474976  18028 301108    0    0     0    20 11247 1439451 33 13 54  0  0
19  0      0 129474640  18028 301076    0    0     0     0 12128 1425421 33 12 55  0  0
20  0      0 129474488  18028 300984    0    0     0     0 11516 1435280 32 13 55  0  0
17  0      0 129475248  18028 300984    0    0     0     0 10967 1453261 33 12 55  0  0
19  0      0 129474384  18036 300888    0    0     0    24 11727 1443330 33 12 55  0  0
18  0      0 129474200  18036 300832    0    0     0     8 12204 1429887 33 12 55  0  0
18  0      0 129474528  18036 300784    0    0     0     0 11790 1436557 33 13 55  0  0
17  0      0 129475008  18036 300812    0    0     0     0 12430 1451844 33 13 55  0  0
17  0      0 129474424  18036 300804    0    0     0     0 11659 1436684 33 13 54  0  0
17  0      0 129474104  18044 300792    0    0     0    24 12104 1436801 32 13 55  0  0
18  0      0 129474864  18044 300784    0    0     0     0 12022 1444767 32 13 55  0  0
20  0      0 129475232  18044 300784    0    0     0     0 11866 1450373 33 12 54  0  0
18  0      0 129475632  18044 300784    0    0     0     0 12292 1444296 33 13 55  0  0
17  0      0 129475360  18044 300784    0    0     0     0 11629 1436434 33 12 55  0  0
18  0      0 129474912  18052 300784    0    0     0    12 12053 1439150 33 12 55  0  0
20  0      0 129474656  18052 300784    0    0     0     0 12013 1412068 33 12 55  0  0
21  0      0 129475824  18052 300792    0    0     0     0 11584 1432539 33 13 55  0  0
21  0      0 129475688  18052 300828    0    0     0     0 11931 1432645 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129475688  18052 300828    0    0     0     0 11697 1429071 32 13 55  0  0
18  0      0 129475296  18060 300820    0    0     0    12 11417 1428751 32 13 55  0  0
16  0      0 129475464  18060 300820    0    0     0     4 25680 1426586 33 13 55  0  0
19  0      0 129475464  18060 300820    0    0     0     0 51092 1427247 33 13 55  0  0
18  0      0 129475760  18060 300820    0    0     0     0 52478 1451615 33 13 55  0  0
16  0      0 129475776  18060 300824    0    0     0     0 11799 1437740 32 13 55  0  0
19  0      0 129475376  18068 300848    0    0     0    12 11833 1429173 32 13 55  0  0
19  0      0 129475776  18068 300848    0    0     0     0 12316 1434959 33 13 55  0  0
19  0      0 129476520  18068 300768    0    0     0     0 11949 1426338 33 13 54  0  0
17  0      0 129476352  18068 300776    0    0     0     0 11727 1450318 34 12 54  0  0
18  0      0 129476216  18068 300808    0    0     0     0 11725 1449539 32 13 55  0  0
22  0      0 129476304  18076 300824    0    0     0    12 11873 1436068 32 13 54  0  0
20  0      0 129476816  18076 300848    0    0     0     0 11928 1442057 33 12 55  0  0
17  0      0 129476032  18076 300776    0    0     0    20 11558 1431888 33 13 55  0  0
18  0      0 129475808  18076 300772    0    0     0     0 12476 1427243 33 12 55  0  0
16  0      0 129475464  18076 300756    0    0     0     0 12251 1435140 33 12 55  0  0
20  0      0 129476272  18084 300692    0    0     0    24 10874 1446159 33 13 54  0  0
18  0      0 129475392  18084 300708    0    0     0     0 11297 1453639 33 13 55  0  0
21  0      0 129475040  18084 300708    0    0     0    24 12075 1428948 33 12 55  0  0
18  0      0 129474312  18084 300668    0    0     0     0 11155 1452020 33 12 55  0  0
18  0      0 129474400  18084 300716    0    0     0     0 11862 1435683 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129474144  18092 300708    0    0     0    24 11791 1432974 33 12 54  0  0
19  0      0 129474936  18092 300720    0    0     0     0 11907 1410571 33 12 55  0  0
17  0      0 129475376  18092 300672    0    0     0     0 12195 1424502 33 12 55  0  0
19  0      0 129475360  18092 300656    0    0     0     0 12529 1443690 33 12 55  0  0
18  0      0 129475640  18092 300728    0    0     0     0 11557 1425194 33 13 54  0  0
17  0      0 129475648  18100 300720    0    0     0    12 12134 1436839 33 13 55  0  0
17  0      0 129475664  18100 300720    0    0     0     0 11817 1433827 33 12 55  0  0
17  0      0 129474752  18100 300780    0    0     0     0 12205 1433467 33 13 54  0  0
19  0      0 129475416  18100 300772    0    0     0     0 12760 1435221 33 13 55  0  0
16  0      0 129475664  18100 300748    0    0     0     0 11453 1429297 33 12 55  0  0
16  0      0 129475984  18108 300708    0    0     0    12 11447 1433400 32 13 55  0  0
19  0      0 129476288  18108 300764    0    0     0     0 11580 1422636 33 12 55  0  0
18  0      0 129476176  18108 300764    0    0     0     0 11575 1408931 33 12 55  0  0
17  0      0 129476112  18108 300724    0    0     0     0 11511 1432254 33 13 55  0  0
17  0      0 129475976  18108 300724    0    0     0     0 13236 1418065 33 12 54  0  0
18  0      0 129476128  18116 300720    0    0     0    12 11841 1428531 33 12 55  0  0
19  0      0 129475736  18116 300720    0    0     0     0 13704 1412417 33 12 55  0  0
18  0      0 129476736  18116 300720    0    0     0     0 12435 1432308 32 13 55  0  0
19  0      0 129476288  18116 300672    0    0     0     0 11856 1443527 33 13 55  0  0
20  0      0 129476152  18116 300664    0    0     0     0 11159 1455296 33 12 55  0  0
20  0      0 129476680  18124 300664    0    0     0    12 11743 1449397 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129476720  18124 300624    0    0     0     0 11687 1442298 33 13 55  0  0
18  0      0 129476720  18124 300624    0    0     0    24 10515 1439276 33 12 55  0  0
17  0      0 129476056  18124 300648    0    0     0     0 12342 1439119 33 12 55  0  0
20  0      0 129475768  18124 300716    0    0     0     0 11619 1426214 33 13 55  0  0
22  0      0 129476656  18132 300660    0    0     0    24 25443 1420233 33 13 54  0  0
19  0      0 129477032  18132 300708    0    0     0     0 43963 1440906 32 14 54  0  0
18  0      0 129476632  18132 300720    0    0     0     0 11655 1453266 32 13 55  0  0
18  0      0 129476216  18132 300804    0    0     0     0 11401 1434077 33 13 55  0  0
18  0      0 129476072  18132 300676    0    0     0     0 12061 1432632 33 13 54  0  0
18  0      0 129475824  18140 300700    0    0     0    12 12552 1418307 33 13 55  0  0
19  0      0 129476320  18140 300696    0    0     0     0 11498 1412705 33 12 55  0  0
23  0      0 129475360  18140 300788    0    0     0     0 11160 1387631 32 13 55  0  0
18  0      0 129475112  18140 300780    0    0     0    12 11878 1414894 33 13 55  0  0
18  0      0 129475112  18140 300804    0    0     0     0 12009 1436616 33 13 54  0  0
17  0      0 129474928  18148 300860    0    0     0    24 11763 1444869 33 13 55  0  0
17  0      0 129474936  18148 300852    0    0     0     0 12462 1429665 33 13 55  0  0
18  0      0 129475568  18148 300852    0    0     0     0 12463 1434008 33 12 55  0  0
20  0      0 129475648  18148 300908    0    0     0     0 12218 1440217 33 12 55  0  0
21  0      0 129474208  18148 301008    0    0     0     0 11772 1439661 33 12 55  0  0
19  0      0 129474480  18156 301008    0    0     0    12 12138 1446273 33 12 54  0  0
17  0      0 129474512  18156 301104    0    0     0     0 12139 1436596 32 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129475008  18156 301064    0    0     0     0 12192 1436364 32 13 54  0  0
16  0      0 129475584  18156 301000    0    0     0     0 11543 1435908 33 13 55  0  0
19  0      0 129475632  18156 300960    0    0     0     0 11003 1451349 33 13 55  0  0
19  0      0 129476384  18164 300936    0    0     0    12 11976 1417030 32 13 54  0  0
20  0      0 129477376  18164 300932    0    0     0     0 12134 1405458 33 13 54  0  0
16  0      0 129477272  18164 300924    0    0     0     0 12677 1439385 33 13 55  0  0
19  0      0 129477424  18164 300916    0    0     0     0 11888 1431507 32 13 55  0  0
17  0      0 129478048  18164 300912    0    0     0     0 12436 1433310 33 12 55  0  0
18  0      0 129477648  18172 300912    0    0     0    12 11037 1433685 33 12 55  0  0
22  0      0 129477912  18172 300920    0    0     0     0 11417 1444758 33 13 54  0  0
17  0      0 129477432  18176 300860    0    0     4     0 12176 1423918 33 13 55  0  0
19  0      0 129477216  18176 300952    0    0     0    24 11642 1408106 33 12 54  0  0
18  0      0 129476696  18176 300980    0    0     0     0 11399 1443565 32 13 55  0  0
19  0      0 129477480  18184 300948    0    0     0    24 11479 1440379 32 13 55  0  0
18  0      0 129478184  18184 301012    0    0     0     0 12111 1439416 33 13 55  0  0
18  0      0 129478576  18184 301004    0    0     0     0 11058 1445260 33 12 55  0  0
17  0      0 129478352  18184 300988    0    0     0     0 11230 1423954 33 12 55  0  0
18  0      0 129478960  18184 300992    0    0     0     0 12133 1428156 33 12 55  0  0
18  0      0 129478640  18192 301024    0    0     0    12 11694 1436853 33 12 54  0  0
18  0      0 129478400  18192 301188    0    0     0     0 11387 1447854 33 12 55  0  0
18  0      0 129479024  18192 301188    0    0     0     0 13349 1430861 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129478400  18192 301284    0    0     0     4 12528 1405169 33 12 55  0  0
17  1      0 129478320  18320 301228    0    0   132     0 11119 1416280 33 12 54  1  0
18  1      0 129478416  18328 301312    0    0     0    16 11471 1417897 33 12 53  1  0
18  1      0 129478056  18328 301392    0    0     0     0 11864 1449655 32 13 53  2  0
18  1      0 129478688  18328 301272    0    0     0     0 11205 1426251 33 12 53  1  0
17  1      0 129478288  18328 301284    0    0     0    20 13055 1410395 33 12 53  1  0
20  1      0 129478976  18328 301224    0    0     0     0 21196 1447808 33 13 54  1  0
21  1      0 129478784  18336 301248    0    0     0    16 12052 1454414 33 13 52  2  0
21  1      0 129479240  18336 301104    0    0     0     0 11870 1466164 33 13 53  2  0
20  0      0 129478304  18656 300788    0    0   372     0 11600 1443636 33 12 53  1  0
16  0      0 129477792  18656 301304    0    0     0     0 11836 1447175 33 12 55  0  0
22  0      0 129478320  18656 301280    0    0     0     0 10538 1473712 33 12 54  0  0
18  0      0 129477976  18664 301248    0    0     0    96 10624 1438913 33 13 55  0  0
20  0      0 129478000  18664 301248    0    0     0     0 13453 1440532 33 13 55  0  0
20  0      0 129478400  18664 301212    0    0     0     0 11945 1433288 33 13 55  0  0
17  0      0 129478864  18664 301148    0    0     0     0 13595 1418237 33 13 55  0  0
19  0      0 129478816  18664 301080    0    0     0     0 14032 1398636 33 12 55  0  0
17  0      0 129478704  18672 301088    0    0     0    12 12246 1423854 33 13 55  0  0
21  0      0 129477264  18672 301172    0    0     0     0 11958 1438569 33 12 55  0  0
18  0      0 129476856  18672 301172    0    0     0     0 13053 1434371 33 12 55  0  0
22  0      0 129477328  18672 301200    0    0     0     0 11723 1422922 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129476560  18672 301240    0    0     0     0 10586 1449311 33 13 55  0  0
20  0      0 129475248  18680 301320    0    0     0    12 10321 1417961 33 13 55  0  0
