procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129383408  67300 329860    0    0   128   732 5190 21607  1  0 96  3  0
 0  1      0 129382520  67524 329884    0    0     0   720 4075 21151  1  0 96  3  0
 0  2      0 129381440  67748 330260    0    0     0   696 4250 21114  1  0 96  3  0
 0  2      0 129380928  67964 330132    0    0     0   708 3772 21136  1  0 96  3  0
 0  1      0 129380552  68188 330640    0    0     0   712 4006 23255  1  0 96  3  0
 0  1      0 129381264  68416 330804    0    0     0   760 3842 21083  1  0 96  3  0
 0  1      0 129381120  68624 330988    0    0     0   712 3788 21226  1  0 96  3  0
 1  2      0 129380760  68824 331056    0    0     0   884 3661 17442  1  0 96  3  0
 0  2      0 129380448  69056 331332    0    0     0   884 4122 25588  1  1 95  3  0
 0  1      0 129380912  69280 331440    0    0     0   756 3822 23216  1  0 96  3  0
 0  2      0 129380832  69488 331616    0    0     0   732 3769 21058  1  0 96  3  0
 0  2      0 129381176  69712 331852    0    0     0   772 4009 23535  1  0 96  3  0
 0  1      0 129380672  69940 331808    0    0    24   788 3935 23196  1  0 96  3  0
 0  1      0 129379552  70164 332168    0    0     0   684 3729 21080  1  0 96  3  0
 0  1      0 129379824  70380 332340    0    0     0   752 3887 23396  1  0 96  3  0
 0  1      0 129379288  70556 332420    0    0     0   760 3828 18960  1  0 96  3  0
 0  1      0 129379088  70740 332668    0    0     0   788 3961 23475  1  0 96  3  0
 0  1      0 129378304  70912 332728    0    0     0   820 3873 25027  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129378064  71064 332936    0    0     0   688 3923 21401  1  0 96  3  0
 0  2      0 129378440  71180 333112    0    0     0   724 3783 21436  1  0 96  3  0
 0  1      0 129377640  71308 333400    0    0    72   732 3857 21401  1  0 95  3  0
 0  1      0 129377488  71420 333604    0    0     0   780 3775 23027  1  0 96  3  0
 0  1      0 129377160  71540 333712    0    0     0   708 3842 21160  1  0 96  3  0
 0  1      0 129376544  71680 333736    0    0     0   740 3821 23020  1  0 96  3  0
 0  1      0 129376360  71812 334016    0    0     0   768 3770 20998  1  0 96  3  0
 0  1      0 129376240  71924 334244    0    0     0   768 3835 21053  1  0 96  3  0
 0  1      0 129376136  72052 334492    0    0     0   728 3739 21092  1  0 96  3  0
 0  1      0 129375456  72180 334700    0    0     0   748 3814 21112  1  1 96  3  0
 1  2      0 129375312  72320 334832    0    0     0   740 3694 21198  1  0 96  3  0
16  1      0 129375696  72456 335004    0    0     0   696 3878 22426  1  0 96  3  0
 0  1      0 129375528  72556 335096    0    0     0   636 3561 19062  1  0 96  3  0
 0  2      0 129375592  72664 335232    0    0     0   780 3838 21380  1  0 96  3  0
 0  1      0 129374432  72804 335420    0    0     0   696 3851 21190  1  0 96  3  0
 0  1      0 129374528  72920 335512    0    0     0   776 3843 23094  1  0 96  3  0
 1  1      0 129375440  73048 335716    0    0     0   680 3774 21255  1  0 96  3  0
 1  1      0 129375184  73168 335848    0    0     4   736 3853 21286  1  0 96  3  0
16  1      0 129375584  73308 335992    0    0     0   744 3824 21924  1  0 96  3  0
 0  2      0 129375472  73388 336040    0    0     0   752 3700 16698  1  0 96  3  0
 0  1      0 129375344  73488 336140    0    0     0   884 3566 17179  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129374352  73584 336328    0    0     0   916 3868 19321  1  0 96  3  0
 0  1      0 129373552  73688 336516    0    0     0   868 3585 17191  1  0 96  3  0
 0  1      0 129372784  73804 336672    0    0     0   720 3777 21000  1  0 96  3  0
 1  1      0 129372208  73924 336912    0    0     0   724 4353 21254  1  0 96  3  0
 0  1      0 129371568  74064 336928    0    0     0   732 4289 23078  1  0 96  3  0
 0  1      0 129371888  74204 337168    0    0     0   728 3757 21010  1  0 96  3  0
 0  1      0 129370768  74340 337348    0    0     0   756 3765 21105  1  0 96  3  0
 0  1      0 129370560  74444 337508    0    0     0   720 3756 21068  1  0 96  3  0
 0  1      0 129370432  74552 337672    0    0     0   716 3766 20987  1  0 96  3  0
 0  2      0 129370248  74672 337908    0    0     0   756 3721 21217  1  0 96  3  0
 1  1      0 129370560  74800 337996    0    0     0   700 4197 22879  1  1 96  3  0
 0  1      0 129370296  74908 338140    0    0     0   700 3773 19013  1  0 96  3  0
 0  1      0 129369352  75048 338260    0    0     0   676 3774 20911  1  0 96  3  0
 1  2      0 129368424  75180 338372    0    0     0   748 3705 21553  1  0 96  3  0
 0  1      0 129367208  75300 338552    0    0     0   756 3997 23151  1  1 96  3  0
 0  1      0 129367968  75428 338660    0    0     0   700 3694 21199  1  0 96  3  0
 0  1      0 129368208  75544 338760    0    0     0   624 3665 19069  1  0 96  3  0
 1  1      0 129367024  75672 338908    0    0     0   744 3699 21072  1  0 96  3  0
 0  1      0 129367312  75800 339016    0    0     0   792 4198 23067  1  0 96  3  0
 0  1      0 129366888  75924 339212    0    0     0   700 3887 21163  1  0 96  3  0
 0  1      0 129366544  76016 339372    0    0     0   648 3665 19034  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129366688  76160 339520    0    0     0   772 4124 23383  1  0 96  3  0
17  1      0 129366560  76284 339668    0    0     0   756 3765 21138  1  0 96  3  0
 0  1      0 129366064  76404 339836    0    0     0   760 3825 23054  1  0 96  3  0
 0  1      0 129365152  76504 339988    0    0     0   632 3807 20724  1  0 96  3  0
 0  1      0 129364864  76624 340004    0    0     0   732 3799 21235  1  0 96  3  0
 0  1      0 129364352  76760 340276    0    0     0   756 3946 22999  1  0 96  3  0
 0  2      0 129363424  76908 340376    0    0     0   820 3882 21346  1  0 96  3  0
 0  1      0 129362448  77012 340564    0    0     0   632 3903 20825  1  0 96  3  0
 0  1      0 129362032  77140 340872    0    0     0   724 3726 21137  1  0 96  3  0
 0  2      0 129361808  77300 341016    0    0     0   748 3913 21428  1  0 96  3  0
 0  1      0 129361816  77440 341128    0    0     0   712 3865 23180  1  0 96  3  0
 0  1      0 129361680  77548 341308    0    0     0   716 4099 19147  1  0 96  3  0
 0  1      0 129361424  77672 341460    0    0     0   776 3970 22977  1  0 96  3  0
 0  1      0 129361560  77800 341388    0    0     0   728 4262 21438  1  0 96  3  0
 1  1      0 129360640  77936 341852    0    0     0   852 4350 25412  1  0 95  3  0
 0  1      0 129360896  78064 341880    0    0     0   644 3871 19148  1  0 96  3  0
 0  1      0 129360536  78184 342144    0    0     0   772 3715 21045  1  0 96  3  0
 0  1      0 129360656  78328 342292    0    0     0   792 4089 22985  1  0 96  3  0
 0  1      0 129360048  78440 342436    0    0     0   636 4043 19074  1  0 96  3  0
 0  1      0 129359904  78560 342588    0    0     0   572 3882 20621  1  1 96  3  0
 0  1      0 129360160  78700 342744    0    0     0   772 3738 21121  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129359456  78832 342844    0    0     0   756 4026 21155  1  1 96  3  0
 1  1      0 129359120  78960 342952    0    0     0   748 3769 21338  1  0 96  3  0
 0  1      0 129358680  79092 343056    0    0     0   676 3836 20926  1  0 96  3  0
 0  1      0 129358528  79228 343216    0    0     0   740 3839 21451  1  0 96  3  0
 0  1      0 129358680  79360 343268    0    0     0   764 3887 23078  1  1 96  3  0
 1  1      0 129358400  79480 343476    0    0     0   708 3933 19074  1  0 96  3  0
 0  1      0 129357576  79620 343612    0    0     0   688 3806 21130  1  0 96  3  0
 0  1      0 129357520  79756 343740    0    0     0   728 4406 23052  1  1 96  3  0
 0  0      0 129356560  79904 343876    0    0     0   736 3853 21105  1  0 96  3  0
 0  1      0 129356320  80036 343988    0    0     0   656 3685 20842  1  0 96  3  0
 0  1      0 129357024  80164 344060    0    0     0   784 3869 21187  1  0 96  3  0
 0  1      0 129356384  80308 344288    0    0     0   760 3755 21298  1  0 96  3  0
 0  1      0 129355544  80448 344456    0    0     0   760 3892 22947  1  0 96  3  0
 0  1      0 129355232  80568 344648    0    0     0   752 3877 23298  1  0 96  3  0
 0  1      0 129353712  80692 344840    0    0     0   668 3864 21011  1  0 96  3  0
 0  1      0 129353512  80800 344944    0    0     0   932 3737 19050  1  0 96  3  0
 0  2      0 129353664  80908 345060    0    0     0   732 3753 19161  1  0 96  3  0
 0  1      0 129352816  81008 345184    0    0     0   724 3691 18808  1  0 96  3  0
 0  1      0 129352080  81132 345332    0    0     0   856 3612 15576  1  0 96  3  0
 0  2      0 129350976  81248 345472    0    0     0   784 3713 19222  1  0 96  3  0
 0  2      0 129351120  81380 345556    0    0     0   692 3629 18765  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129350808  81460 345608    0    0     0   880 3697 17254  1  0 96  3  0
 1  1      0 129351440  81576 345720    0    0     0   868 3751 17301  1  0 96  3  0
 0  2      0 129350976  81668 345772    0    0     0   844 3518 14906  0  0 96  3  0
 1  1      0 129350448  81784 345840    0    0     0   756 8397 13823  1  0 96  3  0
 0  1      0 129349984  81880 345960    0    0     0   836 6235 17429  1  0 96  3  0
 0  2      0 129350120  81984 346028    0    0     0   864 4968 17229  1  0 96  3  0
 1  1      0 129349840  82084 346120    0    0     0   776 3703 13164  0  0 96  3  0
 1  1      0 129349608  82232 346136    0    0     0   920 4221 17449  1  0 96  3  0
 0  1      0 129350288  82316 346260    0    0     0   852 3867 18782  1  0 96  3  0
 1  1      0 129349176  82420 346420    0    0     0   916 3885 16913  1  0 96  3  0
 0  2      0 129349040  82496 346528    0    0     0   816 3664 16930  1  0 96  3  0
 0  1      0 129349024  82612 346644    0    0     0   860 3715 17019  1  0 96  3  0
 0  1      0 129349408  82728 346764    0    0     0   864 3666 19028  1  0 96  3  0
 0  1      0 129349232  82824 346892    0    0     0   944 3840 19480  1  0 96  3  0
 0  1      0 129349552  82912 346844    0    0     0  4932 3640 16518  1  0 96  3  0
 0  1      0 129347536  83048 347084    0    0     0   988 3801 18919  1  0 96  3  0
20  1      0 129348048  83188 347256    0    0     0   952 3620 17236  1  0 96  3  0
 0  1      0 129347184  83260 347372    0    0     0   840 3979 18492  1  0 96  3  0
 0  1      0 129347072  83360 347472    0    0     0   724 3401 14707  0  0 97  3  0
 0  1      0 129346984  83480 347536    0    0     0   868 3592 16420  1  0 96  3  0
 0  1      0 129345840  83576 347624    0    0     0   864 3665 14970  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129344960  83704 347732    0    0     0   812 3597 15425  1  0 96  3  0
 0  1      0 129344592  83824 347892    0    0     0   844 3591 18818  1  0 96  3  0
 0  1      0 129343992  83924 347968    0    0     0   872 3707 17440  1  0 96  3  0
 0  1      0 129343408  84040 348152    0    0     0   896 4174 19259  1  0 96  3  0
 0  2      0 129343744  84128 348088    0    0     0   892 3989 15489  1  0 96  3  0
 0  2      0 129344232  84256 348276    0    0     0   872 3883 17299  1  0 96  3  0
 0  1      0 129343280  84324 348432    0    0     0   824 3997 16755  1  0 96  3  0
 0  1      0 129342504  84388 348504    0    0     0   728 3506 14766  1  0 96  3  0
 0  1      0 129342624  84464 348572    0    0     0   804 3513 13305  0  0 96  3  0
 1  2      0 129342432  84560 348532    0    0     0   860 3574 16189  1  0 96  3  0
 0  2      0 129342944  84652 348712    0    0     0   848 3726 16278  1  0 96  3  0
 0  2      0 129343648  84732 348856    0    0     0   868 3689 16509  1  0 96  3  0
 0  1      0 129343888  84796 348996    0    0     0   872 3738 18724  1  0 96  3  0
 0  1      0 129343128  84900 349004    0    0     0   692 3585 15272  1  0 96  3  0
 0  1      0 129343504  84992 349076    0    0     0   852 3611 16872  1  0 96  3  0
 0  2      0 129343136  85096 349264    0    0     0   672 3625 19060  1  0 96  3  0
 0  1      0 129343040  85224 349328    0    0     0   816 3850 23149  1  0 96  3  0
 0  1      0 129341776  85336 349472    0    0     0   796 3996 23339  1  0 96  3  0
 0  1      0 129341232  85464 349804    0    0     0   712 3856 22945  1  0 96  3  0
 0  1      0 129341128  85588 349956    0    0     0   700 3730 21037  1  0 96  3  0
 0  1      0 129339968  85684 350084    0    0     0   740 3818 21066  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129340224  85804 350288    0    0     0   740 3824 23244  1  0 96  3  0
 0  1      0 129340160  85912 350520    0    0     0   760 3758 21142  1  0 96  3  0
 3  1      0 129339208  85988 350748    0    0     0   708 3798 21081  1  0 96  3  0
 0  2      0 129338768  86116 351012    0    0     0   784 3870 21335  1  1 96  3  0
 0  2      0 129338384  86244 351184    0    0     0   728 3783 21356  1  0 96  3  0
 0  1      0 129338120  86360 351320    0    0     0   696 3681 20871  1  0 96  3  0
 1  1      0 129337056  86456 351596    0    0     0   660 3813 21073  1  0 96  3  0
 0  1      0 129336784  86588 351748    0    0     0   772 3917 23263  1  0 96  3  0
 0  2      0 129337280  86708 351960    0    0     0   828 3841 21347  1  0 96  3  0
 3  1      0 129336160  86836 352124    0    0     0   816 3813 23051  1  0 96  3  0
 0  1      0 129336736  86944 352072    0    0     0   628 3802 19148  1  0 96  3  0
 0  1      0 129335608  87076 352336    0    0     0   728 3815 23127  1  0 96  3  0
 0  1      0 129335352  87208 352544    0    0     0   804 3869 23228  1  0 96  3  0
 0  1      0 129334688  87276 352600    0    0     0   816 3797 17495  1  0 96  3  0
 0  1      0 129335160  87356 352676    0    0     0   692 3533 15078  1  0 96  3  0
 2  1      0 129335040  87464 352724    0    0     0   768 3570 17158  1  0 96  3  0
 1  1      0 129334944  87572 352992    0    0     0   848 3702 17378  1  0 96  3  0
 0  1      0 129335440  87668 353236    0    0     0   836 3782 19144  1  0 96  3  0
 0  1      0 129335440  87772 353248    0    0     0   608 3626 18653  1  0 96  3  0
 0  1      0 129334528  87880 353536    0    0     0   704 3703 22884  1  0 96  3  0
 0  1      0 129335248  88020 353796    0    0     0   784 3891 21140  1  1 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 129334848  88136 353968    0    0     0   712 3703 21234  1  0 96  3  0
 0  2      0 129334112  88244 354092    0    0     0   704 3839 21023  1  0 96  3  0
 0  1      0 129333584  88368 354336    0    0     0  4772 3799 20585  1  1 96  3  0
 0  1      0 129333344  88516 354476    0    0     0   816 3954 23046  1  0 96  3  0
 0  1      0 129332904  88648 354696    0    0     0   768 3759 23284  1  0 96  3  0
 0  1      0 129333280  88752 354832    0    0     0   672 3953 19139  1  0 96  3  0
 0  2      0 129332560  88860 354976    0    0     0   688 4170 21063  1  0 96  3  0
 0  1      0 129332576  88996 355152    0    0     0   776 4118 22918  1  0 96  3  0
 0  1      0 129333808  89120 355328    0    0     0   748 3798 23313  1  0 96  3  0
 0  1      0 129332464  89236 355404    0    0     0   720 3867 21249  1  0 96  3  0
 1  1      0 129331552  89372 355788    0    0     0   756 3814 21175  1  0 96  3  0
 0  1      0 129331584  89496 355948    0    0     0   728 4135 23000  1  0 96  3  0
 0  1      0 129332080  89612 356096    0    0     0   792 3967 23185  1  1 96  3  0
 0  2      0 129332176  89720 356272    0    0     0   700 4458 21341  1  0 96  3  0
 0  1      0 129331936  89848 356428    0    0     0   712 3844 22661  1  0 96  3  0
 0  1      0 129331816  89956 356548    0    0     0   728 4041 20884  1  0 96  3  0
 0  1      0 129331184  90072 356724    0    0     0   776 3991 23224  1  0 96  3  0
 0  1      0 129330496  90184 356844    0    0     0   756 3985 21179  1  0 96  3  0
 0  2      0 129330352  90304 356992    0    0     0   852 3798 21278  1  0 96  3  0
 0  1      0 129329000  90412 357184    0    0     0   756 4019 23001  1  1 96  3  0
18  1      0 129327976  90556 357288    0    0     0   696 4036 19689  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129327424  90648 357452    0    0     0   824 4294 22602  1  0 96  3  0
 0  1      0 129327544  90712 357628    0    0     0   892 3815 19046  1  0 96  3  0
 0  1      0 129326912  90836 357700    0    0     0   812 3990 17561  1  0 96  3  0
 0  3      0 129325792  90968 358040    0    0     0   776 3889 20807  1  0 96  3  0
11  2      0 129324736  91084 358188    0    0     0   776 3710 16621  1  0 96  3  0
 0  2      0 129325472  91224 358352    0    0     0   720 3728 19520  1  0 96  3  0
 0  1      0 129325584  91324 358444    0    0     0   848 3986 18954  1  0 96  3  0
 0  1      0 129325608  91464 358608    0    0     0   748 3767 21355  1  0 96  3  0
 1  1      0 129325832  91568 358812    0    0     0   696 3816 21189  1  0 96  3  0
 0  1      0 129325152  91672 358924    0    0     0   668 3755 19250  1  1 96  3  0
 1  1      0 129325680  91788 359132    0    0     0   728 4070 23057  1  0 96  3  0
 1  1      0 129325968  91904 359260    0    0     0   764 3978 21167  1  0 96  3  0
 1  1      0 129325456  92016 359400    0    0     0   632 3808 20952  1  0 96  3  0
 0  1      0 129324048  92136 359540    0    0     0   736 3885 21081  1  1 96  3  0
 0  1      0 129324560  92244 359668    0    0     0   704 3807 20676  1  0 96  3  0
 0  2      0 129324944  92380 359836    0    0     0   736 3797 21248  1  0 96  3  0
 0  1      0 129325296  92500 359956    0    0     0   656 4111 20943  1  0 96  3  0
 0  1      0 129325712  92604 360104    0    0     0   676 3785 21013  1  0 96  3  0
 0  1      0 129324832  92732 360244    0    0     0   744 3900 21351  1  0 96  3  0
 1  1      0 129324256  92844 360480    0    0     0   780 3881 25068  1  1 96  3  0
 1  1      0 129324032  92960 360620    0    0     0   780 4080 23271  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129324368  93080 360652    0    0     0   692 3704 21132  1  0 96  3  0
 0  1      0 129323792  93212 360680    0    0     0   688 3789 21044  1  0 96  3  0
 0  1      0 129323520  93348 360952    0    0     0   788 3911 23256  1  0 96  3  0
 0  1      0 129323552  93480 361088    0    0     0   696 4356 20957  1  0 96  3  0
 0  1      0 129324240  93600 361312    0    0     0   712 3948 21249  1  0 96  3  0
 0  1      0 129322976  93724 361452    0    0     0   708 3832 21158  1  0 96  3  0
 0  1      0 129322288  93848 361644    0    0     0   756 3845 21484  1  0 96  3  0
 0  1      0 129322672  93972 361760    0    0     0   764 4245 20705  1  0 96  3  0
 1  1      0 129322920  94088 361788    0    0     0   720 3884 20982  1  0 96  3  0
 0  1      0 129322208  94220 362032    0    0     0   692 3861 21125  1  1 96  3  0
 0  2      0 129321992  94360 362192    0    0     0   752 3767 21387  1  0 96  3  0
 0  1      0 129319728  94492 362392    0    0     0   648 9132 20423  1  0 96  3  0
 0  1      0 129318832  94624 362556    0    0     0   768 5132 21399  1  0 96  3  0
 0  1      0 129318800  94744 362736    0    0     0   704 4339 21015  1  0 96  3  0
 0  2      0 129318352  94872 362872    0    0     0   724 3911 21039  1  0 96  3  0
 0  1      0 129318480  94992 363060    0    0     0   704 3963 22969  1  0 96  3  0
 0  2      0 129318232  95124 363276    0    0     0   820 4095 21448  1  1 96  3  0
 0  1      0 129317840  95256 363456    0    0     0   712 4197 21103  1  0 96  3  0
 0  2      0 129317400  95372 363672    0    0     0   700 3849 21156  1  0 96  3  0
 0  1      0 129316912  95476 363948    0    0     0   716 4141 21365  1  0 96  3  0
 1  1      0 129317192  95608 364080    0    0     0   720 3866 22980  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129316784  95720 364304    0    0     0   756 3902 20999  1  1 96  3  0
 0  1      0 129316696  95836 364436    0    0     0  4792 4125 21063  1  0 96  3  0
 0  1      0 129315688  95948 364576    0    0     0   724 4040 20851  1  1 96  3  0
 0  1      0 129315320  96096 364868    0    0     0   692 3756 20589  1  0 96  3  0
 1  1      0 129314944  96220 365080    0    0     0   724 3897 21013  1  0 96  3  0
 0  1      0 129313968  96348 365184    0    0     0   780 3986 23164  1  1 96  3  0
 1  1      0 129314464  96456 365316    0    0     0   696 3878 20822  1  0 96  3  0
 0  2      0 129313456  96600 365512    0    0     0   752 3755 21081  1  0 96  3  0
 1  1      0 129313320  96724 365668    0    0     0   748 3984 22576  1  1 96  3  0
 0  1      0 129313696  96852 365816    0    0     0   680 3789 19628  1  0 96  3  0
 0  2      0 129313560  96972 365888    0    0     0   640 3722 18889  1  0 96  3  0
 0  2      0 129313952  97096 366088    0    0     0   688 3669 20488  1  1 96  3  0
 0  1      0 129314072  97228 366288    0    0     0   788 3986 23103  1  0 96  3  0
 0  2      0 129313088  97368 366436    0    0     0   780 3744 21320  1  0 96  3  0
 0  1      0 129312584  97476 366584    0    0     0   668 3723 20707  1  0 96  3  0
 1  1      0 129311552  97576 366556    0    0     0   656 3671 20730  1  0 96  3  0
 0  2      0 129311664  97700 366888    0    0     0   752 3912 21233  1  0 96  3  0
 0  2      0 129311896  97816 367132    0    0     0   800 4399 21118  1  0 96  3  0
 0  2      0 129311424  97948 367256    0    0     0   768 3897 21021  1  0 96  3  0
 0  1      0 129309536  98044 367448    0    0     0   808 3697 18959  1  0 96  3  0
 0  1      0 129309056  98156 367604    0    0     0   800 3861 23074  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129309120  98280 367684    0    0     0   756 3750 21172  1  0 96  3  0
 0  1      0 129308888  98416 367760    0    0     0   720 3834 21022  1  0 96  3  0
 0  1      0 129308136  98500 367956    0    0     0   632 3609 18842  1  0 96  3  0
 0  1      0 129307008  98660 368136    0    0     0   748 3873 23102  1  0 96  3  0
 0  1      0 129306784  98796 368280    0    0     0   760 3700 20976  1  0 96  3  0
 0  1      0 129306336  98904 368356    0    0     0   772 4040 23168  1  0 96  3  0
 0  2      0 129305992  98984 368512    0    0     0   644 3596 19055  1  0 96  3  0
 0  1      0 129305280  99088 368684    0    0     0   792 3876 22951  1  0 96  3  0
 0  1      0 129304592  99188 368700    0    0     0   732 3746 21007  1  0 96  3  0
 0  2      0 129304744  99300 368616    0    0     0   748 4067 21304  1  0 96  3  0
 1  1      0 129303520  99424 369284    0    0     0   616 3612 20817  1  0 96  3  0
 0  1      0 129303400  99556 369432    0    0     0   696 3690 19159  1  0 96  3  0
 0  1      0 129302672  99712 369604    0    0     0   808 3940 23483  1  0 96  3  0
 0  1      0 129302352  99824 369740    0    0     0   824 4040 25323  1  0 96  3  0
 0  1      0 129301920  99952 369856    0    0     0   676 3632 20732  1  0 96  3  0
 1  1      0 129301392 100032 369984    0    0     0   688 3805 21150  1  0 96  3  0
 1  1      0 129301344 100140 370060    0    0     0   796 4049 21318  1  0 96  3  0
 1  1      0 129300440 100240 370260    0    0     0   688 3808 20240  1  0 96  3  0
 0  2      0 129299872 100360 370248    0    0     0   728 3784 21302  1  0 96  3  0
 0  2      0 129299200 100480 370436    0    0     0   676 4000 20725  1  0 96  3  0
 0  2      0 129298624 100576 370508    0    0     0   680 3744 20934  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129299128 100700 370660    0    0     0   696 3807 21282  1  0 96  3  0
 0  1      0 129299104 100824 370828    0    0     0   720 3787 21107  1  0 96  3  0
 0  2      0 129299472 100920 370940    0    0     0   668 3855 21059  1  0 96  3  0
 0  1      0 129299576 101004 371192    0    0     0   776 4041 23258  1  0 96  3  0
 0  1      0 129299328 101104 371368    0    0     0   752 4611 23259  1  0 96  3  0
 0  1      0 129297784 101240 371540    0    0     0   692 3840 19259  1  0 96  3  0
 0  1      0 129297680 101356 371664    0    0     0   720 3983 18861  1  0 96  3  0
 0  1      0 129297728 101444 371756    0    0     0   896 3820 17516  1  0 96  3  0
 0  2      0 129297832 101528 371828    0    0     0   908 3934 17500  1  0 96  3  0
 0  1      0 129297424 101608 371904    0    0     0   860 3756 19158  1  0 96  3  0
 1  1      0 129297312 101712 372052    0    0     0   708 3857 21020  1  0 96  3  0
 0  2      0 129297008 101824 372216    0    0     0   748 3941 21235  1  0 96  3  0
 0  1      0 129295696 101960 372304    0    0     0   724 4160 23147  1  1 96  3  0
 0  1      0 129295424 102072 372504    0    0     0   732 3872 21048  1  0 96  3  0
 1  1      0 129294952 102204 372640    0    0     0   704 3766 21045  1  0 96  3  0
 0  1      0 129294768 102316 372752    0    0     0   684 3982 21320  1  0 96  3  0
 0  1      0 129295456 102440 373056    0    0     0   732 3936 23065  1  0 96  3  0
 0  2      0 129295712 102584 373132    0    0     0   740 3851 21212  1  1 96  3  0
 0  1      0 129295344 102720 373348    0    0     0   720 4081 22882  1  0 96  3  0
 0  1      0 129294344 102832 373492    0    0     0   688 3851 21168  1  0 96  3  0
 5  0      0 129294000 102920 373748    0    0     0   740 4310 21263  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129293256 103056 373900    0    0     0   740 3918 21345  1  0 96  3  0
 0  1      0 129292192 103168 374132    0    0     0   816 4087 23504  1  1 96  3  0
 1  1      0 129292256 103308 374212    0    0     0   752 3930 23155  1  0 96  3  0
 0  1      0 129292144 103424 374212    0    0     0   724 5590 21171  1  0 96  3  0
 0  2      0 129291600 103548 374588    0    0     0   776 5194 21563  1  0 96  3  0
 0  1      0 129291688 103664 374736    0    0     0   848 4936 23414  1  0 96  3  0
 0  2      0 129290912 103744 374952    0    0     0   712 3984 21148  1  0 96  3  0
 0  1      0 129290976 103832 375160    0    0     0   764 4458 23136  1  0 96  3  0
 1  1      0 129290352 103932 375176    0    0     0   708 4401 20979  1  0 96  3  0
 1  1      0 129289904 104080 375428    0    0     0   712 4459 21054  1  0 96  3  0
 0  1      0 129289808 104172 375612    0    0     0   760 4000 21443  1  0 96  3  0
 0  2      0 129289424 104316 375724    0    0     0   736 3757 21095  1  0 96  3  0
 1  1      0 129288976 104436 375892    0    0     0   672 3863 20885  1  0 96  3  0
 0  1      0 129289376 104556 376040    0    0     0   760 3800 23236  1  0 96  3  0
 0  1      0 129288800 104692 376188    0    0     0   764 3940 23156  1  0 96  3  0
 0  1      0 129287296 104776 376300    0    0     0   696 3687 18786  1  0 96  3  0
 1  1      0 129287488 104904 376452    0    0     0   752 3816 21098  1  0 96  3  0
 0  1      0 129287864 105024 376608    0    0     0   712 3761 23041  1  0 96  3  0
 0  1      0 129286512 105132 376644    0    0     0   796 3985 23385  1  0 96  3  0
 0  1      0 129286736 105200 376864    0    0     0   676 3803 21163  1  0 96  3  0
 1  1      0 129287264 105332 377044    0    0     0   776 3717 19193  1  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129287728 105444 377260    0    0     0   824 3978 24519  1  0 95  3  0
